reviews_bin_tk5000_sq1500
0,0.0148,77.96,0.787,197.74
1,0.0127,82.45,0.828,196.585
2,0.0121,83.67,0.84,196.178
3,0.0116,84.46,0.848,196.032
4,0.0112,84.8,0.851,195.967
5,0.011,85.28,0.856,195.841
6,0.0106,85.66,0.859,195.878
7,0.0104,85.82,0.861,195.877
8,0.0102,85.98,0.863,195.82
9,0.01,86.37,0.866,195.663
86.37
