reviews_cat_tk5000_sq500
0,0.0267,69.38,0.768,44.219
1,0.0228,72.52,0.771,46.326
2,0.0214,73.97,0.776,47.675
3,0.0205,75.27,0.783,52.571
4,0.0198,75.81,0.785,48.061
5,0.0193,76.59,0.789,48.323
6,0.0189,76.95,0.792,47.96
7,0.0185,77.23,0.793,49.313
8,0.0182,77.85,0.798,49.463
9,0.0178,78.23,0.8,47.785
78.23
