reviews_cat_tk500_sq1500
0,0.0272,68.31,0.765,195.072
1,0.0245,70.67,0.759,195.048
2,0.0238,71.29,0.761,195.19
3,0.0233,72.15,0.765,195.216
4,0.023,72.33,0.765,195.182
5,0.0227,72.64,0.768,195.312
6,0.0224,72.98,0.771,195.097
7,0.0222,73.0,0.771,195.126
8,0.022,73.51,0.773,194.898
9,0.0218,73.41,0.773,194.956
73.51
