reviews_cat_tk5000_sq1000
0,0.0263,69.22,0.764,94.344
1,0.0223,73.09,0.769,93.587
2,0.0211,74.62,0.777,93.383
3,0.0202,75.41,0.782,93.558
4,0.0196,76.3,0.788,93.603
5,0.0191,76.75,0.791,93.599
6,0.0187,77.38,0.795,93.285
7,0.0183,78.01,0.799,93.392
8,0.018,78.38,0.801,93.278
9,0.0177,78.59,0.803,93.258
78.59
