reviews_bin_tk500_sq1000
0,0.0157,76.01,0.767,94.306
1,0.0144,78.82,0.794,93.485
2,0.0138,79.86,0.804,93.476
3,0.0135,80.26,0.808,93.901
4,0.0132,80.76,0.812,93.442
5,0.013,81.29,0.817,93.624
6,0.0129,81.43,0.819,93.53
7,0.0127,81.58,0.82,93.397
8,0.0126,81.92,0.823,93.385
9,0.0126,81.78,0.822,93.529
81.92
