essays_bin_tk1000_sq500
0,0.017,72.42,0.733,16.46
1,0.0138,79.73,0.8,14.963
2,0.0127,81.87,0.82,15.293
3,0.0118,83.62,0.837,14.525
4,0.0113,84.36,0.844,15.884
5,0.0109,85.08,0.851,15.326
6,0.0103,86.27,0.863,15.886
7,0.0099,86.92,0.87,15.122
8,0.0096,87.05,0.871,13.906
9,0.0093,87.76,0.878,12.183
87.76
