reviews_cat_tk500_sq1000
0,0.0275,68.15,0.765,94.277
1,0.0248,70.09,0.76,93.975
2,0.0239,71.02,0.761,93.961
3,0.0234,71.92,0.767,93.968
4,0.023,72.29,0.77,94.107
5,0.0227,72.66,0.773,93.965
6,0.0224,72.88,0.772,93.929
7,0.0222,73.13,0.774,93.939
8,0.022,73.16,0.772,94.094
9,0.0218,73.35,0.774,93.919
73.35
