essays_cat_tk5000_sq500
0,0.0361,45.77,0.473,13.892
1,0.0297,56.84,0.569,13.189
2,0.0272,61.19,0.612,13.422
3,0.0256,64.33,0.643,14.718
4,0.0242,66.44,0.664,14.221
5,0.0233,68.14,0.681,13.047
6,0.0221,70.42,0.704,14.288
7,0.0212,71.74,0.717,13.08
8,0.0208,72.09,0.721,12.811
9,0.0199,73.55,0.735,12.839
73.55
