reviews_bin_tk1000_sq500
0,0.0152,76.96,0.777,49.619
1,0.0136,80.44,0.809,49.664
2,0.0131,81.4,0.818,48.136
3,0.0127,82.16,0.825,50.231
4,0.0124,82.39,0.828,48.419
5,0.0122,82.72,0.831,49.294
6,0.0122,82.86,0.832,46.671
7,0.012,83.07,0.834,49.527
8,0.0119,83.36,0.837,47.995
9,0.0119,83.12,0.835,49.545
83.36
