reviews_bin_tk5000_sq500
0,0.0149,77.69,0.785,49.949
1,0.0127,82.46,0.829,48.894
2,0.0119,83.66,0.84,48.901
3,0.0115,84.52,0.848,48.988
4,0.0111,85.19,0.855,48.492
5,0.0108,85.47,0.858,49.505
6,0.0106,85.79,0.861,48.033
7,0.0104,86.05,0.863,49.434
8,0.0102,86.36,0.866,48.05
9,0.01,86.56,0.868,46.708
86.56
