essays_bin_tk1000_sq1500
essays_bin_tk1000_sq1500
0,0.0164,73.96,0.747,62.952
1,0.0136,80.28,0.804,62.121
2,0.0126,81.72,0.818,62.163
3,0.0119,83.32,0.834,62.115
4,0.0114,84.31,0.844,62.267
5,0.0108,85.16,0.852,62.129
6,0.0104,85.56,0.856,62.162
7,0.0102,86.14,0.862,62.238
8,0.0099,86.73,0.868,62.171
9,0.0097,87.07,0.871,62.287
87.07
